,id,eventId,minute,second,teamId,x,y,expandedMinute,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,eventType,match_period
1001,2565199655.0,581,57,57.0,1224,54.3,44.7,61,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.62'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,13755.0,76.4,18.2,,,,,,,,,,Pass,SecondHalf
1002,2565198969.0,541,58,2.0,1232,16.8,76.1,62,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '582'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[55],False,20241.0,,,,,,,,,,,,Challenge,SecondHalf
1003,2565199659.0,582,58,2.0,1224,83.2,23.9,62,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '541'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 54]",True,402981.0,,,,,,,,,,,,TakeOn,SecondHalf
1004,2565198951.0,559,58,3.0,1224,76.5,34.5,62,Successful,"[{'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 77, 'displayName': 'HighLeft'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '59.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '76.4'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '581'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 7, 10, 2, 3, 13]",True,402981.0,,,581.0,13755.0,76.4,59.7,True,,,,,MissedShots,SecondHalf
1005,2565199181.0,542,58,37.0,1232,4.9,42.2,62,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.20'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '50.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.0'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}]","[91, 119, 117, 127, 36, 38, 216, 218]",True,27490.0,52.6,36.0,,,,,,,,,,Pass,SecondHalf
1006,2565199183.0,543,58,40.0,1232,52.9,34.6,62,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '563'}]","[197, 199]",False,284602.0,,,,,,,,,,,,Aerial,SecondHalf
1007,2565199189.0,563,58,40.0,1224,47.1,65.4,62,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '543'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[198, 200]",False,130449.0,,,,,,,,,,,,Aerial,SecondHalf
1008,2565199193.0,544,58,41.0,1232,52.6,36.0,62,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.9'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.98'}]","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,284602.0,62.9,31.0,,,,,,,,,,Pass,SecondHalf
1009,2565199217.0,545,58,42.0,1232,62.9,31.0,62,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.58'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 139, 35, 38, 216, 218]",True,424039.0,61.2,11.4,,,,,,,,,,Pass,SecondHalf
1010,2565199219.0,546,58,46.0,1232,58.4,15.8,62,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '564'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,406255.0,,,,,,,,,,,,Dispossessed,SecondHalf
1011,2565199231.0,564,58,46.0,1224,41.6,84.2,62,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '546'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 142]",True,389163.0,,,,,,,,,,,,Tackle,SecondHalf
1012,2565199227.0,547,58,46.0,1232,60.3,11.7,62,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[91],True,406255.0,,,,,,,,,,,,BallTouch,SecondHalf
1013,2565199241.0,565,58,48.0,1224,46.7,76.7,62,Successful,[],[93],False,389154.0,,,,,,,,,,,,BallRecovery,SecondHalf
1014,2565199271.0,566,58,48.0,1224,46.7,76.7,62,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.33'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,389154.0,55.1,81.2,,,,,,,,,,Pass,SecondHalf
1015,2565199277.0,567,58,51.0,1224,68.8,88.6,62,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '548'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,389163.0,,,,,,,,,,,,TakeOn,SecondHalf
1016,2565199289.0,548,58,51.0,1232,31.2,11.4,62,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '567'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,295008.0,,,,,,,,,,,,Tackle,SecondHalf
1017,2565199365.0,569,59,2.0,1224,70.5,100.0,63,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.74'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 212, 35, 38, 216]",True,389161.0,56.7,86.5,,,,,,,,,,Pass,SecondHalf
1018,2565199403.0,570,59,5.0,1224,58.8,76.9,63,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.70'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.5'}]","[91, 119, 117, 30, 124, 35, 38, 216, 218]",True,428259.0,58.5,33.3,,,,,,,,,,Pass,SecondHalf
1019,2565199429.0,571,59,10.0,1224,57.8,30.6,63,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.50'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,13755.0,72.7,7.6,,,,,,,,,,Pass,SecondHalf
1020,2565199441.0,572,59,15.0,1224,75.3,11.3,63,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.73'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.6'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,402981.0,65.6,17.9,,,,,,,,,,Pass,SecondHalf
1021,2565199471.0,573,59,17.0,1224,66.2,19.1,63,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.54'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.0'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,13755.0,74.8,27.0,,,,,,,,,,Pass,SecondHalf
1022,2565199489.0,574,59,20.0,1224,73.5,28.8,63,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,121009.0,63.9,22.2,,,,,,,,,,Pass,SecondHalf
1023,2565199509.0,575,59,22.0,1224,63.8,22.1,63,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.23'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,13755.0,69.5,6.5,,,,,,,,,,Pass,SecondHalf
1024,2565199513.0,576,59,25.0,1224,69.6,7.1,63,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.71'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.9'}]","[91, 120, 29, 124, 36, 37, 217, 218]",True,130449.0,85.9,28.9,,,,,,,,,,Pass,SecondHalf
1025,2565553197.0,832,59,26.0,1232,14.9,71.2,63,Successful,"[{'type': {'value': 21, 'displayName': 'OtherBodyPart'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 102, 56]",True,401192.0,,,,,,,,,,,,Interception,SecondHalf
1026,2565199525.0,550,59,28.0,1232,8.7,66.3,63,Successful,[],[93],False,321846.0,,,,,,,,,,,,BallRecovery,SecondHalf
1027,2565199587.0,551,59,31.0,1232,1.3,74.5,63,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.93'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '5.0'}]","[91, 117, 30, 36, 37, 215, 218]",True,321846.0,5.0,82.1,,,,,,,,,,Pass,SecondHalf
1028,2565199593.0,552,59,36.0,1232,3.5,91.5,63,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,20241.0,,,,,,,,,,,,BallTouch,SecondHalf
1029,2565199597.0,578,59,38.0,1224,91.7,7.0,63,Successful,[],[93],False,130449.0,,,,,,,,,,,,BallRecovery,SecondHalf
1030,2565199631.0,579,59,40.0,1224,88.0,1.4,63,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '553'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,130449.0,,,,,,,,,,,,Dispossessed,SecondHalf
1031,2565199621.0,553,59,40.0,1232,12.0,98.6,63,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '579'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 142]",True,20241.0,,,,,,,,,,,,Tackle,SecondHalf
1032,2565200251.0,603,59,40.0,1224,78.6,1.9,63,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[91],True,130449.0,,,,,,,,,,,,BallTouch,SecondHalf
1033,2565199737.0,557,59,52.0,1232,11.9,100.0,63,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.82'}]","[91, 212, 36, 38, 215]",True,20241.0,19.2,96.0,,,,,,,,,,Pass,SecondHalf
1034,2565199743.0,558,59,53.0,1232,19.2,96.0,63,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.92'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}]","[91, 117, 30, 35, 37, 215, 218]",True,321846.0,12.7,98.3,,,,,,,,,,Pass,SecondHalf
1035,2565199873.0,561,59,54.0,1232,13.8,96.0,63,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.82'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.7'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '583'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,20241.0,14.7,95.3,,,,,,,,,,Pass,SecondHalf
1036,2565199729.0,583,59,54.0,1224,85.3,2.5,63,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '561'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 60]",True,121009.0,,,,,,,,,,,,BlockedPass,SecondHalf
1037,2565199749.0,559,59,54.0,1232,12.7,98.3,63,Successful,"[{'type': {'value': 21, 'displayName': 'OtherBodyPart'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[91],True,20241.0,,,,,,,,,,,,BallTouch,SecondHalf
1038,2565199879.0,585,60,23.0,1224,79.2,0.0,64,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.59'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 37, 217]",True,13755.0,69.2,7.6,,,,,,,,,,Pass,SecondHalf
1039,2565199891.0,586,60,26.0,1224,65.9,10.9,64,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.70'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,402981.0,57.4,17.1,,,,,,,,,,Pass,SecondHalf
1040,2565199897.0,587,60,28.0,1224,58.3,16.4,64,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.34'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.9'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,318478.0,65.4,20.3,,,,,,,,,,Pass,SecondHalf
1041,2565199907.0,588,60,29.0,1224,66.3,19.2,64,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.98'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,428259.0,68.8,4.9,,,,,,,,,,Pass,SecondHalf
1042,2565199909.0,589,60,31.0,1224,69.4,6.7,64,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.82'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,402981.0,75.2,2.2,,,,,,,,,,Pass,SecondHalf
1043,2565199927.0,590,60,32.0,1224,75.3,2.3,64,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.80'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.3'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,13755.0,57.1,12.3,,,,,,,,,,Pass,SecondHalf
1044,2565199935.0,591,60,34.0,1224,57.8,13.4,64,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.16'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,318478.0,60.9,24.3,,,,,,,,,,Pass,SecondHalf
1045,2565199947.0,592,60,37.0,1224,63.4,28.3,64,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.79'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,428259.0,71.4,21.6,,,,,,,,,,Pass,SecondHalf
1046,2565199953.0,593,60,40.0,1224,71.4,22.1,64,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.55'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.1'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.2'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 138, 124, 126, 36, 37, 217, 218]",True,402981.0,89.3,39.2,,,,,,,,,,Pass,SecondHalf
